ID,Category,Nr,V/H,Description,Valence,Valence_SD,AvAp,AvAp_SD,Arousal,Arousal_SD,Width,Height,Luminance,Contrast,JPEG_size80,LABL,LABA,LABB,Entropy,Category_Valence,Category_Arousal,Neutral,Negative,Positive,
Faces_218_h,Faces,218,h,Woman,4.9556,0.638,4.9565,0.6978,4.8478,0.8936,1600,1200,81.7886,60.9694,204752,34.1813,4.9036,18.0585,7.4779,Neutral,Neutral,18,,,
Objects_130_h,Objects,130,h,Lock,4.9767,0.6358,5.1556,0.7057,4.6889,0.8744,1600,1200,68.1332,70.8587,242623,27.1923,2.4865,-1.5146,6.8738,Neutral,Neutral,19,,,
People_078_v,People,78,v,Bottle,4.9767,0.9877,4.6744,0.9933,5.093,0.8678,1200,1600,171.3268,37.4609,122361,70.2999,5.9731,-3.3467,6.4822,Neutral,Neutral,20,,,
Objects_226_h,Objects,226,h,Lighter,4.9773,0.9521,5.0455,0.834,5,0.61,1600,1200,85.5928,76.2882,129979,36.4904,13.8579,26.9786,7.4155,Neutral,Neutral,21,,,
Objects_071_h,Objects,71,h,Fruits,4.9796,1.2664,4.8542,1.3989,5.0612,0.9221,1600,1200,108.4097,53.6603,479604,47.1999,20.4933,15.2627,7.7125,Neutral,Neutral,22,,,
Landscapes_067_h,Landscapes,67,h,Balcony,4.9848,1.6028,5.3676,1.6563,4.7647,1.5172,1600,1200,80.6503,66.0849,490302,33.0018,3.0204,7.5496,7.3687,Neutral,Neutral,23,,,
Objects_239_v,Objects,239,v,Lock,5,0.9325,5.1458,0.8249,4.7447,1.31,1200,1600,129.0255,51.923,120910,55.1469,7.4753,14.3211,7.1762,Neutral,Neutral,24,,,
Objects_197_v,Objects,197,v,Knife,5,0.7977,4.913,1.029,5.1333,0.6252,1200,1600,123.4185,31.8922,322267,52.3361,5.2389,33.461,7.0032,Neutral,Neutral,1,,,
Objects_067_h,Objects,67,h,Sausages,5.0222,1.6988,4.5957,1.7403,5.4348,1.2936,1600,1200,112.0819,56.9766,266876,47.6875,15.2763,26.8301,7.7947,Neutral,Neutral,2,,,
Objects_308_h,Objects,308,h,Car,5.0244,0.4176,5.1707,0.5433,4.8293,0.9193,1600,1200,141.7088,76.313,351993,57.8699,0.2729,8.7589,7.7692,Neutral,Neutral,3,,,
Faces_312_h,Faces,312,h,Man,5.0385,0.9489,5.0385,0.8156,4.6346,1.2838,1600,1200,113.9464,71.8699,168934,47.2491,-2.2901,-7.8416,7.7158,Neutral,Neutral,4,,,
Objects_311_h,Objects,311,h,Bus,5.0444,0.424,4.8837,0.7931,4.9778,0.5834,1600,1200,145.9354,79.6041,227435,58.8641,-0.9388,-1.0215,7.4522,Neutral,Neutral,5,,,
Faces_320_v,Faces,320,v,Elderly Woman,5.0612,1.5331,4.7755,1.0659,4.9796,1.0895,1200,1600,122.7571,76.4705,215907,50.336,2.8201,4.5491,7.836,Neutral,Neutral,6,,,
Objects_050_h,Objects,50,h,Finished Meal,5.0625,1.156,4.6735,1.0486,5.2041,1.0797,1600,1200,144.8144,72.5221,263278,59.1894,-0.107,11.8636,7.7099,Neutral,Neutral,7,,,
Objects_244_h,Objects,244,h,Car Pedals,5.0652,0.7119,5.0652,0.4423,4.9787,0.8966,1600,1200,112.0289,74.4834,366534,45.6518,-1.2756,-1.0911,7.9033,Neutral,Neutral,8,,,
Animals_127_h,Animals,127,h,Snails,5.0652,1.8185,4.7174,1.9512,5.2553,1.4813,1600,1200,109.291,73.6503,287087,45.2348,-14.1486,21.7973,7.8437,Neutral,Neutral,9,,,
Objects_189_h,Objects,189,h,Shoes,5.0698,0.9855,4.7273,0.6599,4.9318,0.7894,1600,1200,104.4853,76.8812,317598,42.5497,2.5413,4.0337,7.8629,Neutral,Neutral,10,,,
Objects_307_v,Objects,307,v,Mower,5.0732,0.4685,5.0714,0.4629,4.7857,0.8705,1200,1600,129.5141,46.0349,697824,54.0011,-3.6113,3.0014,7.5398,Neutral,Neutral,11,,,
Objects_299_h,Objects,299,h,Bicycle,5.0833,1.1999,5.0417,1.1101,4.9167,1.0485,1600,1200,115.1806,59.0936,395367,47.4791,-0.5049,2.2888,7.6542,Neutral,Neutral,12,,,
Landscapes_079_v,Landscapes,79,v,House,5.087,1.3796,4.9783,1.626,4.7556,1.2276,1200,1600,157.995,61.9059,313122,64.6121,-2.0589,-2.8614,7.3179,Neutral,Neutral,13,,,
Objects_089_h,Objects,89,h,Lychee Fruit,5.087,1.1121,5.0667,1.1755,4.9348,1.0625,1600,1200,154.7509,62.4653,361639,63.2498,7.1574,13.9887,7.7916,Neutral,Neutral,14,,,
Objects_211_h,Objects,211,h,Wheel,5.0889,0.8208,5.1333,0.5477,4.8667,0.9439,1600,1200,85.0269,61.8093,249746,34.8101,0.4017,0.4067,7.7015,Neutral,Neutral,15,,,
Objects_196_h,Objects,196,h,Watch Straps,5.0889,0.9001,5.2766,1.174,4.9574,0.8836,1600,1200,113.7037,71.4715,430063,46.4552,0.5641,0.6704,7.9283,Neutral,Neutral,16,,,
Objects_208_h,Objects,208,h,Wood,5.1277,1.0758,5.0208,0.8377,4.9167,1.1639,1600,1200,160.4744,79.7043,251580,64.5773,2.5878,5.5825,7.6259,Neutral,Neutral,17,,,
Objects_204_h,Objects,204,h,Containers,5.1304,0.5815,5.2609,1.1242,4.6304,0.7989,1600,1200,93.1706,77.091,433593,37.821,-4.8091,5.0934,7.6275,Neutral,Neutral,18,,,
Objects_296_h,Objects,296,h,Car,5.1458,0.6185,5.0816,0.8123,4.9796,0.5948,1600,1200,139.362,74.3291,427056,56.8059,-2.9645,4.1425,7.9086,Neutral,Neutral,19,,,
Objects_176_v,Objects,176,v,Toy,5.1522,1.5343,5.1739,1.0393,5,1.1677,1200,1600,85.8238,44.0532,439796,39.701,-4.9033,12.9445,7.4046,Neutral,Neutral,20,,,
Objects_312_h,Objects,312,h,Car,5.1591,0.7453,5.1111,0.6475,4.8889,0.9347,1600,1200,119.805,64.4988,342936,49.4635,1.8153,-4.5289,7.8711,Neutral,Neutral,21,,,
Objects_247_h,Objects,247,h,Mouse,5.1667,0.6955,5.1628,0.4845,4.814,0.5878,1600,1200,148.3746,64.0031,295690,60.7781,2.4023,8.0895,7.5053,Neutral,Neutral,22,,,
Faces_193_v,Faces,193,v,Priest,5.1695,1.3538,5.0656,1.1672,4.6885,1.4668,1200,1600,99.0002,70.4257,225496,40.6775,1.0394,9.8208,7.6721,Neutral,Neutral,23,,,
Objects_185_h,Objects,185,h,Sculpture,5.1837,0.9054,5.14,0.8809,5.04,0.8797,1600,1200,138.5129,52.306,373583,57.023,-2.5785,-7.6081,7.5645,Neutral,Neutral,24,,,
Objects_152_v,Objects,152,v,Bottle,5.1857,1.5631,5.3143,1.6554,5.0986,1.6575,1200,1600,135.6403,68.8516,212049,55.4727,0.8223,2.6139,7.4789,Neutral,Neutral,1,,,
Objects_223_h,Objects,223,h,Light Bulb,5.2,0.6941,5.1556,0.6727,4.8182,0.7241,1600,1200,123.1659,59.5623,253001,51.0675,5.9107,-3.0632,7.5636,Neutral,Neutral,2,,,
Landscapes_036_h,Landscapes,36,h,House,5.2,1.7379,5.5686,1.4319,4.8846,1.5036,1600,1200,173.6729,66.1977,510772,70.1484,-1.8003,4.9648,7.1545,Neutral,Neutral,3,,,
Objects_245_h,Objects,245,h,Keyboard,5.2045,0.4615,5.2,0.4573,4.8837,0.7931,1600,1200,128.1287,60.8892,239475,53.7442,12.814,18.0865,7.7099,Neutral,Neutral,4,,,
Faces_060_h,Faces,60,h,Family,5.2063,1.2846,5.1746,1.1576,5.4286,1.5315,1600,1200,107.9601,63.2138,261583,45.3263,4.7315,1.3678,7.8519,Neutral,Neutral,5,,,
Objects_231_h,Objects,231,h,Boots,5.2093,0.9651,5.2326,0.8684,4.6364,1.0585,1600,1200,82.6052,58.4384,335778,34.057,-0.6842,2.3952,7.5199,Neutral,Neutral,6,,,
Faces_191_v,Faces,191,v,Man,5.2093,1.1032,5.1395,0.7426,4.7273,0.9968,1200,1600,65.4176,68.8383,226602,26.4526,-1.1276,14.5463,7.2766,Neutral,Neutral,7,,,
People_150_h,People,150,h,Elderly Man,5.2143,0.4704,5.2381,0.6172,4.6429,0.8503,1600,1200,96.6139,66.9613,171739,39.6314,-2.0348,7.0106,7.7717,Neutral,Neutral,8,,,
Animals_129_h,Animals,129,h,Fish,5.22,1.6073,5.1224,1.1838,5.02,1.237,1600,1200,67.1259,42.314,283746,31.7012,14.3252,-39.7914,7.0039,Neutral,Neutral,9,,,
Objects_191_v,Objects,191,v,Plastic Duck,5.2292,1.2418,5.2553,1.1125,4.625,0.8903,1200,1600,92.5169,55.137,226375,38.3832,1.3363,3.1268,7.3371,Neutral,Neutral,10,,,
Faces_194_h,Faces,194,h,Man,5.2292,1.2922,4.5957,1.0966,4.8958,0.881,1600,1200,97.5335,64.7581,183304,40.4082,1.0425,5.9151,7.7071,Neutral,Neutral,11,,,
People_095_h,People,95,h,Beach,5.24,1.8905,5.902,1.735,5.1731,1.7232,1600,1200,176.1575,61.7577,404084,71.3806,-3.4897,-3.4919,7.4803,Neutral,Neutral,12,,,
Objects_068_v,Objects,68,v,Mushrooms,5.2444,0.9331,4.9556,1.3644,4.8043,0.9802,1200,1600,100.6486,60.4718,487748,41.6992,1.9513,5.1073,7.7958,Neutral,Neutral,13,,,
Faces_309_h,Faces,309,h,Men,5.25,0.6862,5.0698,0.5934,4.8372,0.7537,1600,1200,116.6275,69.753,215908,47.9574,1.3244,0.1977,7.9394,Neutral,Neutral,14,,,
People_091_h,People,91,h,Keyboard,5.2553,0.9884,5.2708,1.0667,5.0426,0.9991,1600,1200,45.3641,49.9332,157064,19.1594,9.3637,5.7977,6.7054,Neutral,Neutral,15,,,
Faces_180_h,Faces,180,h,Woman ,5.2708,0.8688,5.0417,0.8241,4.6667,1.0586,1600,1200,92.5365,67.1657,149530,38.398,3.4933,6.5675,7.7524,Neutral,Neutral,16,,,
People_097_h,People,97,h,Builder,5.2727,0.7884,5.1136,0.9205,4.7955,0.9296,1600,1200,95.5071,60.4138,419121,39.6515,4.3354,6.4877,7.706,Neutral,Neutral,17,,,
Objects_024_v,Objects,24,v,Meat,5.2766,2.0292,5.3137,2.0049,5.451,1.2855,1200,1600,163.5987,63.9899,258190,66.8226,5.8179,13.4957,7.6127,Neutral,Neutral,18,,,
Objects_310_h,Objects,310,h,Car,5.28,0.7835,5.26,0.8762,4.66,0.8947,1600,1200,85.7691,62.5718,365154,35.4415,-0.5042,2.4143,7.6514,Neutral,Neutral,19,,,
Faces_201_v,Faces,201,v,Priest,5.2979,1.3974,4.9149,1.544,4.7826,0.9168,1200,1600,78.4862,69.2289,268130,32.8827,3.426,13.1097,7.562,Neutral,Neutral,20,,,
Animals_043_h,Animals,43,h,Insects,5.2979,1.5311,4.7174,1.4706,5.3913,1.0848,1600,1200,84.7545,61.5311,324471,35.8876,4.8551,9.2728,7.6703,Neutral,Neutral,21,,,
Objects_172_v,Objects,172,v,Microphone,5.3061,0.7959,5.3265,0.9872,4.8571,1.0607,1200,1600,61.3755,56.8458,117792,25.3427,-2.5701,14.7143,6.9296,Neutral,Neutral,22,,,
People_042_h,People,42,h,Child,5.3111,1.649,5.1064,1.697,5.3191,1.1815,1600,1200,59.4861,61.7622,261926,24.2349,-1.7657,-1.2176,7.2084,Neutral,Neutral,23,,,
Objects_230_h,Objects,230,h,Boots,5.3182,1.0949,5.3182,1.1159,5.0682,0.7281,1600,1200,118.3355,74.9408,232627,48.9128,4.199,6.4505,7.8881,Neutral,Neutral,24,,,
Animals_148_h,Animals,148,h,Sea Lion,5.3469,1.4513,5.48,1.4879,5.28,1.3708,1600,1200,118.5311,60.6025,618000,49.0654,2.5156,9.1023,7.8585,Neutral,Neutral,,,,
Animals_105_h,Animals,105,h,Hen,5.3492,0.9186,5.2222,0.888,4.7742,1.015,1600,1200,90.8862,62.6066,458714,37.7416,-2.0417,11.9894,7.7438,Neutral,Neutral,,,,
Faces_070_v,Faces,70,v,Child,5.3529,1.73,5.52,1.5016,5.3725,1.4277,1200,1600,121.1576,79.5103,366528,49.4395,3.2772,4.4991,7.9271,Neutral,Neutral,,,,
Faces_054_v,Faces,54,v,Girl,5.3651,1.1115,5.4677,1.2243,4.629,1.09,1200,1600,60.0566,56.5134,221810,24.9996,2.2909,7.0408,7.2495,Neutral,Neutral,,,,
Animals_093_h,Animals,93,h,Dead Butterfly,5.3803,1.8467,5.7887,1.7396,4.7183,1.8684,1600,1200,55.8718,63.525,366630,22.3107,0.9452,0.3097,6.9517,Neutral,Neutral,,,,
Landscapes_084_v,Landscapes,84,v,Bridge,5.3958,1.1059,5.1042,0.881,4.6875,1.0139,1200,1600,129.1356,69.4528,326141,52.97,-4.2285,11.6577,7.2946,Neutral,Neutral,,,,
Faces_185_v,Faces,185,v,Man,5.4,0.7508,5.2889,0.6949,4.7778,0.7351,1200,1600,128.951,71.3512,270042,52.8448,1.9496,-0.1985,7.7896,Neutral,Neutral,,,,
Faces_306_v,Faces,306,v,Couple,5.4082,0.9983,5.32,0.8437,4.8,1.088,1200,1600,160.0955,84.5993,184527,64.9931,1.7596,10.7454,7.445,Neutral,Neutral,,,,
Objects_306_h,Objects,306,h,Boat,5.413,0.8838,5.413,0.8583,4.7778,0.7946,1600,1200,94.3886,85.8657,156425,39.0077,6.7917,0.9791,7.2195,Neutral,Neutral,,,,
Faces_055_h,Faces,55,h,Girl,5.4167,1.1455,5.2917,1.1662,4.898,0.9841,1600,1200,87.3556,83.3627,195799,35.298,-0.3398,2.2617,7.3843,Neutral,Neutral,,,,
Faces_071_v,Faces,71,v,Boy,5.4255,1.4707,5.4375,1.3669,5.1042,1.0962,1200,1600,100.7784,60.7925,545110,42.0175,-3.8854,10.5846,7.6867,Neutral,Neutral,,,,
Faces_192_h,Faces,192,h,Man,5.4286,0.7906,5.3061,0.6833,4.7755,0.654,1600,1200,119.6335,59.9657,136046,49.4598,-3.3452,10.8423,7.5599,Neutral,Neutral,,,,
Objects_279_h,Objects,279,h,Moped,5.4286,0.9789,5.42,0.9278,4.88,0.9398,1600,1200,128.6855,70.1437,437689,52.5037,1.6544,-7.1814,7.7504,Neutral,Neutral,,,,
Faces_311_h,Faces,311,h,Elderly Woman,5.4318,0.6954,5.4222,0.783,4.7556,0.9806,1600,1200,86.0856,64.5693,152543,35.2408,0.6345,0.4991,7.5858,Neutral,Neutral,,,,
Objects_162_h,Objects,162,h,Suitcases,5.4375,1.5146,5.56,1.4591,4.98,1.4637,1600,1200,130.1406,46.6445,392126,53.9275,-2.8543,-2.3339,7.3434,Neutral,Neutral,,,,
Objects_049_h,Objects,49,h,Fish And Chips,5.4583,1.304,5.5208,1.6241,5.1667,1.3101,1600,1200,145.4291,66.1704,243817,59.9368,5.2029,8.8015,7.873,Neutral,Neutral,,,,
Objects_269_h,Objects,269,h,Sculpture,5.46,2.1966,4.92,2.23,5.2353,1.4504,1600,1200,92.3611,60.655,340875,39.4839,-0.4652,14.5276,7.7437,Neutral,Neutral,,,,
Landscapes_057_h,Landscapes,57,h,Highway,5.4762,1.2294,5.3175,1.2158,5.254,1.3675,1600,1200,77.9594,78.3068,185677,31.2407,-2.6302,1.0025,7.3583,Neutral,Neutral,,,,
Faces_026_h,Faces,26,h,Boy,5.4762,1.7858,5.3077,1.4676,5.4769,1.3003,1600,1200,162.7737,56.0659,400733,66.2399,-1.3243,9.3293,7.2762,Neutral,Neutral,,,,
Faces_276_h,Faces,276,h,Women,5.4783,1.2245,5.375,0.8411,4.8958,1.0364,1600,1200,130.4347,85.5379,174486,53.0762,0.2342,2.0984,7.7498,Neutral,Neutral,,,,
Faces_211_h,Faces,211,h,Man Smiling,5.4792,1.1483,5.2708,1.3486,5.0625,0.9319,1600,1200,112.5912,85.2744,246943,45.6277,4.3954,3.5792,7.3671,Neutral,Neutral,,,,
Landscapes_081_h,Landscapes,81,h,House,5.48,1.432,5.5,1.5286,4.9,1.3132,1600,1200,150.608,85.7833,531995,60.9153,5.4425,6.1436,7.8509,Neutral,Neutral,,,,
Landscapes_063_h,Landscapes,63,h,Highway,5.4898,1.5017,5.5714,1.5,4.6327,1.4676,1600,1200,139.1883,56.4057,314686,57.2888,-2.6548,-3.2479,7.6219,Neutral,Neutral,,,,
Objects_168_v,Objects,168,v,Door,5.5088,1.4158,5.5667,1.6194,5,1.2457,1200,1600,122.3916,46.9424,593279,50.7798,0.8073,2.2475,7.55,Neutral,Neutral,,,,
Faces_225_v,Faces,225,v,Man Smiling,5.5106,1.6268,4.766,1.272,4.875,1.1962,1200,1600,87.3877,75.8603,235761,35.6024,8.5734,-0.0579,7.4961,Neutral,Neutral,,,,
Objects_163_v,Objects,163,v,Wardrobe,5.5306,1.0021,5.6327,1.0546,4.72,1.1256,1200,1600,110.4382,62.8239,218901,46.7252,11.1179,18.5629,7.5381,Neutral,Neutral,,,,
People_056_h,People,56,h,Man,5.5333,0.6941,5.5435,0.7213,4.8478,0.8936,1600,1200,92.0716,68.5276,159859,37.8293,-0.427,2.1235,7.7565,Neutral,Neutral,,,,
Faces_189_v,Faces,189,v,Man,5.5625,1.5424,4.8936,1.4481,4.9167,1.0883,1200,1600,56.503,46.05,216508,23.5234,10.0252,9.9573,6.9239,Neutral,Neutral,,,,
Faces_059_h,Faces,59,h,Girl,5.58,0.9708,5.54,1.1817,4.6531,1.1283,1600,1200,72.8996,74.3536,178233,29.4936,-0.6536,5.297,7.4219,Neutral,Neutral,,,,
Faces_206_v,Faces,206,v,Woman,5.5833,1.0883,5.9375,1.1743,4.6458,1.6566,1200,1600,57.2256,52.1396,177487,23.984,1.9167,11.5535,7.1225,Neutral,Neutral,,,,
Faces_119_v,Faces,119,v,Girl,5.5833,1.7238,5.8367,1.5322,4.8776,1.5763,1200,1600,62.8384,59.5545,254908,26.1034,2.4514,8.3212,7.3051,Neutral,Neutral,,,,
People_148_h,People,148,h,Friends,5.587,1.796,5.125,1.77,4.6939,1.5573,1600,1200,70.63,67.1247,549456,29.0672,-4.564,8.8651,7.4446,Neutral,Neutral,,,,
Objects_221_h,Objects,221,h,Suitcases,5.6136,1.4502,5.5333,1.6459,4.8667,1.5897,1600,1200,83.0991,63.9782,335200,36.0885,12.6523,10.6723,7.5454,Neutral,Neutral,,,,
Faces_078_h,Faces,78,h,Girl,5.6304,1.0616,5.3261,0.99,4.8085,0.8505,1600,1200,133.8433,80.8248,172620,54.6349,4.0422,7.5806,7.9378,Neutral,Neutral,,,,
Faces_005_h,Faces,5,h,Baby In Incubator,5.6418,2.2067,5.4615,2.1366,5.0154,2.1176,1600,1200,108.4249,62.4661,295089,45.0127,1.3289,15.175,7.8374,Neutral,Neutral,,,,
Objects_302_h,Objects,302,h,Bicycle,5.6458,0.9783,5.4583,0.8742,4.75,1.0619,1600,1200,129.7082,64.6104,422916,53.2735,1.3093,-1.019,7.8766,Neutral,Neutral,,,,
Faces_221_v,Faces,221,v,Man,5.6512,1.0208,5.4773,0.9762,5.0682,0.8183,1200,1600,107.3367,48.6135,289062,44.9952,4.4433,3.263,7.5384,Neutral,Neutral,,,,
Faces_336_h,Faces,336,h,Men,5.6591,0.9135,5.5349,0.702,4.75,0.8105,1600,1200,120.8709,52.9918,257493,50.1807,-0.1174,3.2021,7.603,Neutral,Neutral,,,,
Faces_205_h,Faces,205,h,Elderly Woman,5.6596,1.0274,5.4783,0.8364,4.6222,1.0507,1600,1200,122.0779,68.5524,219839,50.4075,8.5176,11.779,7.8878,Neutral,Neutral,,,,
Objects_167_v,Objects,167,v,Sculptures,5.6596,1.006,5.8776,1.641,4.625,1.3468,1200,1600,111.5268,66.2147,318829,46.0857,-6.3478,-2.3552,7.8964,Neutral,Neutral,,,,
Animals_211_h,Animals,211,h,Boars,5.6731,1.8547,5.6154,1.8698,5.0943,1.746,1600,1200,163.1463,71.1846,576491,65.8054,0.7612,4.5469,7.5796,Neutral,Neutral,,,,
Animals_190_h,Animals,190,h,Dog,5.6863,1.7262,5.7843,1.6889,5.1176,1.4233,1600,1200,116.1052,62.1483,334816,47.748,0.945,2.1558,7.8324,Neutral,Neutral,,,,
Faces_267_v,Faces,267,v,Cook,5.6875,1.6318,5.0952,1.3762,5.4688,1.1123,1200,1600,143.1105,61.3493,220537,59.344,6.3072,27.3097,7.5605,Neutral,Neutral,,,,
Objects_027_h,Objects,27,h,Sausages,5.7,1.4604,5.449,1.8491,5.3265,1.1252,1600,1200,92.9373,61.2069,223722,41.7299,28.3115,21.9942,7.763,Neutral,Neutral,,,,
Faces_250_h,Faces,250,h,Woman,5.7273,1.3702,5.3191,1.63,5.3261,1.3342,1600,1200,109.7851,75.0985,294747,45.0543,3.4579,5.2521,7.5061,Neutral,Neutral,,,,
Faces_065_h,Faces,65,h,Girl,5.7313,1.5333,5.9552,1.3192,5.0294,1.3819,1600,1200,93.5386,59.6939,206783,38.8492,3.1653,4.4739,7.5881,Neutral,Neutral,,,,
Faces_233_v,Faces,233,v,Woman,5.74,1.0063,5.7551,1.0314,4.6531,1.0714,1200,1600,98.6232,75.3208,199016,40.3914,-0.1945,7.0051,7.7522,Neutral,Neutral,,,,
Objects_292_h,Objects,292,h,Bicycle,5.75,1.4366,5.7917,1.3362,4.8333,0.9749,1600,1200,133.2581,53.6639,393800,55.5076,6.2999,1.362,7.5774,Neutral,Neutral,,,,
Faces_308_h,Faces,308,h,Men,5.7556,1.4795,5.3636,1.3825,5.1591,1.0985,1600,1200,64.4419,61.2499,198047,26.2756,0.6957,3.707,7.3771,Neutral,Neutral,,,,
Objects_093_h,Objects,93,h,Mushrooms,5.7778,1.0848,5.6087,1.3577,4.7174,1.1482,1600,1200,129.4819,63.6054,251502,55.1064,8.8384,41.96,7.91,Neutral,Neutral,,,,
Objects_026_v,Objects,26,v,Mushrooms,5.7885,1.5884,5.3774,1.7566,4.6226,1.5346,1200,1600,104.9595,57.8695,583631,44.4198,-0.5578,32.469,7.7948,Neutral,Neutral,,,,
Animals_154_h,Animals,154,h,Cow,5.7959,1.7557,5.68,1.8232,4.84,1.7304,1600,1200,146.1908,66.5919,317270,59.5817,0.5358,5.6753,7.6251,Neutral,Neutral,,,,
Objects_209_h,Objects,209,h,Kitchen Utensils,5.8,1.2898,5.5909,1.2634,4.6818,1.2156,1600,1200,115.0938,65.7502,259241,48.5874,5.2898,6.331,7.878,Neutral,Neutral,,,,
Landscapes_129_v,Landscapes,129,v,Water Lilies,5.8163,1.616,5.2917,1.9456,4.8333,1.478,1200,1600,106.3914,42.0317,400034,45.3559,-16.5345,25.0308,7.3452,Neutral,Neutral,,,,
Objects_047_h,Objects,47,h,Sea Food,5.8222,1.5269,5.625,1.6711,5.0426,1.1221,1600,1200,143.9974,49.3193,308127,59.3936,3.2896,2.0269,7.5907,Neutral,Neutral,,,,
Animals_195_h,Animals,195,h,Cat,5.8261,1.9471,5.7755,1.6988,4.875,1.8751,1600,1200,121.0995,59.0446,340366,50.9042,-10.0968,10.4415,7.5183,Neutral,Neutral,,,,
Faces_217_v,Faces,217,v,Elderly Man,5.8281,1.6576,5.4478,1.9092,4.7846,1.9485,1200,1600,138.8111,80.4361,221018,56.0115,0.8707,2.1072,7.8222,Neutral,Neutral,,,,
Faces_182_h,Faces,182,h,Elderly Man,5.8333,0.907,5.5102,0.869,4.7755,1.0659,1600,1200,157.7137,72.3786,143191,63.8198,2.1176,1.0595,7.2903,Neutral,Neutral,,,,
Faces_223_v,Faces,223,v,Woman,5.8333,1.5345,6,1.3673,4.9362,1.7246,1200,1600,100.6786,74.3334,246926,41.3281,3.6799,10.541,7.7055,Neutral,Neutral,,,,
Faces_213_v,Faces,213,v,Men,5.8409,1.1997,5.5,0.876,4.9767,0.9633,1200,1600,128.4317,64.6354,309236,52.9601,0.5126,3.6776,7.8401,Neutral,Neutral,,,,
Objects_062_h,Objects,62,h,Meat,5.8491,1.8646,5.8889,2.0157,5.4074,1.7859,1600,1200,92.1882,61.0584,439671,39.0331,13.2054,13.7341,7.7578,Neutral,Neutral,,,,
Objects_087_h,Objects,87,h,Durian,5.8615,1.171,6,1.3474,4.7121,1.4117,1600,1200,112.4553,61.5931,379186,46.4472,1.7757,-1.3961,7.7384,Neutral,Neutral,,,,
Objects_305_h,Objects,305,h,Scooter,5.8696,1.3099,5.8913,1.2334,4.7826,1.3151,1600,1200,126.9292,61.4745,267135,52.1067,1.0549,4.2363,7.6782,Neutral,Neutral,,,,
Objects_064_v,Objects,64,v,Meat,5.8696,1.5862,5.4468,1.886,5.2128,1.6932,1200,1600,182.3851,59.5901,182608,73.888,5.3854,18.887,7.3911,Neutral,Neutral,,,,
People_102_h,People,102,h,City,5.8824,1.6205,5.8654,1.669,4.9808,1.7432,1600,1200,173.2276,52.2286,315974,70.4705,-2.4918,-1.6214,7.4312,Neutral,Neutral,,,,
People_114_h,People,114,h,Mist,5.8923,1.7777,5.9853,2.0983,4.6324,2.0363,1600,1200,125.8918,80.5539,247063,50.9092,0.6434,-5.829,7.5792,Neutral,Neutral,,,,
Objects_055_v,Objects,55,v,Beer,5.8939,1.2042,6.0455,1.3523,4.6212,1.5369,1200,1600,54.7541,70.0161,168027,22.7636,7.0152,11.073,6.7228,Neutral,Neutral,,,,
Faces_058_h,Faces,58,h,Girl,5.9,1.2976,5.7451,1.3393,4.7255,1.1845,1600,1200,92.5162,65.7042,175475,38.068,-1.0916,9.7953,7.7138,Neutral,Neutral,,,,
People_184_h,People,184,h,Feet,5.913,1.6031,5.8913,1.5381,4.9565,1.8614,1600,1200,118.7776,48.6375,608078,49.4004,2.9554,-3.217,7.4723,Neutral,Neutral,,,,
Objects_289_h,Objects,289,h,Bicycle,5.9231,1.655,5.9623,1.5186,4.8868,1.5274,1600,1200,68.5781,52.8554,395327,28.3629,-3.2435,9.3648,7.3582,Neutral,Neutral,,,,
Objects_259_h,Objects,259,h,Shoes,5.9333,1.3718,5.4783,1.2603,4.7174,1.3109,1600,1200,69.183,59.6062,268273,28.7298,6.8858,8.8695,7.4717,Neutral,Neutral,,,,
Objects_288_h,Objects,288,h,Scooter,5.9348,1.34,6,1.3683,4.8958,1.153,1600,1200,108.9029,76.0708,212495,44.2301,0.3905,0.666,7.8967,Neutral,Neutral,,,,
Objects_241_h,Objects,241,h,Chair,5.9388,1.3603,6.1667,1.4192,4.6939,1.4607,1600,1200,90.5772,60.8109,255037,37.8268,-6.9874,-1.6137,7.6757,Neutral,Neutral,,,,
Objects_294_h,Objects,294,h,Bicycle,5.9388,1.2814,5.6939,1.3261,4.8958,1.1713,1600,1200,96.652,73.127,661495,39.8026,-2.8284,20.474,7.835,Neutral,Neutral,,,,
Objects_316_h,Objects,316,h,Bicycle,5.9545,1.1999,5.9333,1.2136,4.8667,0.9677,1600,1200,101.6086,73.8509,419540,41.5997,-1.006,5.1887,7.8343,Neutral,Neutral,,,,
Faces_255_v,Faces,255,v,Elderly Man,5.9545,1.8166,5.2609,2.0378,5.1087,1.2863,1200,1600,115.4351,82.5037,225540,47.9852,12.1442,11.6467,7.8507,Neutral,Neutral,,,,
Faces_317_v,Faces,317,v,Woman,5.9556,1.2239,5.5957,0.7984,4.6383,0.8451,1200,1600,99.2064,61.5225,220178,41.6951,4.2717,5.5506,7.7964,Neutral,Neutral,,,,
Animals_150_h,Animals,150,h,Sea Lions,5.9574,2.1865,5.68,1.9737,4.8,1.807,1600,1200,128.9364,61.3226,426260,53.0639,3.8126,7.6097,7.7821,Neutral,Neutral,,,,
Objects_029_h,Objects,29,h,Corn,5.9574,1.6934,5.8333,1.5483,5.1875,1.5389,1600,1200,121.2787,67.4812,233390,50.1642,1.316,23.9308,7.8245,Neutral,Neutral,,,,
